label;id;date;query;user;tweet
4;1970745836;Sat May 30 05:03:47 PDT 2009;NO_QUERY;candacelynn;Watching my favorite show ever... THE OC! 
4;1978870777;Sun May 31 00:45:33 PDT 2009;NO_QUERY;nicolabird;@fionachristie did u know ur profile and tweets are protected? unprotect them if you want to get lots of followers 
0;2251939437;Sat Jun 20 05:01:15 PDT 2009;NO_QUERY;SMTEsc;Why do I always insit on wearing these shoes when I know they hurt my feet 
0;2204106094;Wed Jun 17 01:20:22 PDT 2009;NO_QUERY;taneliang;@148Apps That totally sucks! I'm in Singapore! 
0;2180544316;Mon Jun 15 10:36:52 PDT 2009;NO_QUERY;MarisaLee32;@Sara6590 ughhhh LAME  not cool at all.
4;1883578363;Fri May 22 08:46:31 PDT 2009;NO_QUERY;mulder8scully5;advance Happy Birthday Faye!!!!!  A few minutes to go!
0;2267057246;Sun Jun 21 09:33:15 PDT 2009;NO_QUERY;MiraIzzati;I have to go to bed now 
4;2068371583;Sun Jun 07 13:58:20 PDT 2009;NO_QUERY;TheSpoilerGirl;@TinoGolesh Ha way cool cool 
4;1932714621;Tue May 26 22:03:18 PDT 2009;NO_QUERY;naturallyalise;@Greedy_Vegan snarky comment, too easy.... 
0;2071762879;Sun Jun 07 19:53:26 PDT 2009;NO_QUERY;TinAK47;Have purring cat on my lap but need to go shopping  #crazycatlady
0;1963187463;Fri May 29 12:20:19 PDT 2009;NO_QUERY;kinkouin;@Agent_M ah. knowing microsoft, they could probby do it, but would want to charge way too much extra for it 
4;2190362928;Tue Jun 16 02:30:47 PDT 2009;NO_QUERY;mixmasterfestus;including yesterdays bunch we have @jaz_allen, @hanescymru and @dontlookaway for postage  #mmfukcomicfest
0;2013811417;Tue Jun 02 23:38:37 PDT 2009;NO_QUERY;Tragesty;@alaero Their 'mild' sauce is beyond mild - its crazy to even call it mild 
4;2051236438;Fri Jun 05 21:16:19 PDT 2009;NO_QUERY;TaytersMum;Watching some old school Superman (Christopher Reeves). It's still pretty amazing. 
0;1563949861;Mon Apr 20 01:01:07 PDT 2009;NO_QUERY;Kelly_Briggs;not managed to escape hayfever this year! 
0;2186184098;Mon Jun 15 18:28:35 PDT 2009;NO_QUERY;SaintBastard;just lost respect for David Letterman. Not for the joke, but for apologizing. Dear Mr. Letterman, remember when you were funny? 
4;1677189141;Sat May 02 00:51:30 PDT 2009;NO_QUERY;jessicasydney;@Dominicrayt Hey 
0;2054834732;Sat Jun 06 08:10:36 PDT 2009;NO_QUERY;djrobbiemartin;and I know I missed #followfriday  but my apt is clean! 
0;1559317964;Sun Apr 19 10:49:35 PDT 2009;NO_QUERY;vivalafran;@fayeturner WTF?? I was actually thinking about buying some tickets a couple of weeks ago but I didn't know if anyone else wanted to go 
0;1991149279;Mon Jun 01 06:29:59 PDT 2009;NO_QUERY;prodeezy;Today was just one long hang over 
4;2063829111;Sun Jun 07 04:14:17 PDT 2009;NO_QUERY;CurtisWheeler;@Hawlaii Same.. Been up since like 8:50 and havent actually done anything yet... But then, isn't that what Sundays are made for? 
4;2001928467;Tue Jun 02 02:33:36 PDT 2009;NO_QUERY;little_bec_;Lyrics almost sorted ! 
4;1550710303;Sat Apr 18 07:01:24 PDT 2009;NO_QUERY;agitproper;Finally watching the last Dr Who special (and drooling over Michelle Ryan!) 
0;1997176846;Mon Jun 01 16:23:22 PDT 2009;NO_QUERY;jacqcav;Workout done. Now it's time to get ready for T's music class, then get gas, then go grocery aaaaaah 
4;2016400098;Wed Jun 03 06:42:40 PDT 2009;NO_QUERY;expatminister;@aprilcasperson I know that conversation well 
0;2296084007;Tue Jun 23 08:44:49 PDT 2009;NO_QUERY;soulofayoungman;@InstantKarma82 I did not.  I'm still going though!
0;2061725083;Sat Jun 06 21:28:40 PDT 2009;NO_QUERY;nike_11;i really miss her! like alot, nut she will never know 
0;1963972239;Fri May 29 13:31:45 PDT 2009;NO_QUERY;lnjen;@DebsBookNook no.  not this year. 
0;2266344320;Sun Jun 21 08:20:34 PDT 2009;NO_QUERY;Candice_Breanne;Playing at 1130 in quarter finals! Messed me knee up 
0;1770539840;Mon May 11 21:37:03 PDT 2009;NO_QUERY;ardnaid;@thatchickleelee I love Nutella. Haven't had it in a while though. 
4;1882386043;Fri May 22 06:46:40 PDT 2009;NO_QUERY;Madison14;@Navec245 Haha- wouldn't say I figured it out, but I somehow got it working by just clicking a bunch of different random things.  
0;2007527088;Tue Jun 02 12:46:13 PDT 2009;NO_QUERY;ginaflemmen;@Sihm I ate my chocolate 
4;2054487002;Sat Jun 06 07:27:38 PDT 2009;NO_QUERY;tinkel;so tired from work but radio 1 kept me goin 
0;2072002746;Sun Jun 07 20:14:05 PDT 2009;NO_QUERY;mollymoosue;@MaxSwarner i wish i could see it! i dont know when i would get a chance though  did you see it?
0;1823509471;Sat May 16 22:09:50 PDT 2009;NO_QUERY;dulldeadlights;My kitty Gordon just died after weeks of struggling with his sickness.  Melinda (his sister kitty) and I are gonna miss him.
4;2191435224;Tue Jun 16 05:16:10 PDT 2009;NO_QUERY;akane_takamura;The view from my dorm room here at night is really pretty. 
4;2061667625;Sat Jun 06 21:21:10 PDT 2009;NO_QUERY;iandexter;@marku An E-condition FM2 body in Adorama costs US$249. Grab it! If your friend's mom's selling it, take it! 
4;2059982647;Sat Jun 06 18:01:43 PDT 2009;NO_QUERY;omgloveurhair;The only rememdy to feel better? Anitibiotics + Pizza + Movie!  Working good so far ...
0;2233399546;Thu Jun 18 21:17:50 PDT 2009;NO_QUERY;andypantalones;plyometrics complete with full body sweat, the shakes and angered expletives but sans puke 
4;1880235829;Fri May 22 00:32:43 PDT 2009;NO_QUERY;DJMarilyn;@darianapatrick Awww OK! Im glad to hear that 
4;1836281634;Mon May 18 07:42:59 PDT 2009;NO_QUERY;ymvargas;Truck fixed finally  ..back at work ....cant wait for the boat party friday :-D
0;2068456690;Sun Jun 07 14:06:39 PDT 2009;NO_QUERY;bbbeca;Aw man, why do I gotta be such an idiot sometimes? 
0;2049850561;Fri Jun 05 17:36:47 PDT 2009;NO_QUERY;joaniemaloney;@Revengent oh, that was such a heartbreaking scene. &quot
0;2217315068;Wed Jun 17 20:41:35 PDT 2009;NO_QUERY;nmk2009;@KalebRatcliff i know!!! and i love a rocket to the moon. i just can't think about it. not to mention i may have to miss blink/fob too 
0;1966839703;Fri May 29 18:29:42 PDT 2009;NO_QUERY;robots_;@withasound it's being a complete dick tonight. i should've kept the old one up and now i got nothing 
4;2175726826;Mon Jun 15 01:49:12 PDT 2009;NO_QUERY;theCyberDoll;@blurtit Will do  thanksies !
0;1823897645;Sat May 16 23:20:39 PDT 2009;NO_QUERY;a_c3player;Excited about service in the morning....now I can't sleep 
4;2064147553;Sun Jun 07 05:22:55 PDT 2009;NO_QUERY;CausesEffects;A belated but sincereThank You to @abundance14 for the #FF ~ right back at ya 
0;2222043533;Thu Jun 18 06:24:42 PDT 2009;NO_QUERY;swtgirl06;SO, i slept like s#!t last night which makes me see today being a L-O-N-G day  hopefully i'll be able to get a nap in somewhere, doubtful
4;1755510824;Sun May 10 09:19:33 PDT 2009;NO_QUERY;angelicagarcia1;Happy mommys day!!! Love you momma 
4;1989134717;Mon Jun 01 00:27:36 PDT 2009;NO_QUERY;gear02;The Red Mango style frozen yogurt I tried to make failed . Golf failed, sauce failed, and I fail at Starcraft. it was a fail day. meh 
4;2045617635;Fri Jun 05 10:59:26 PDT 2009;NO_QUERY;CarpeDiemInVita;yay! tapas tonight! the impending symphony of flavours brings my more joyous atributes to light ... 
4;1978794525;Sun May 31 00:29:39 PDT 2009;NO_QUERY;TheDeadPhoenix;Incoming 
4;2063839298;Sun Jun 07 04:16:36 PDT 2009;NO_QUERY;koist;@pcolasteve ah i see! I love being bugged, makes me feel special! Lol! Talk away! 
4;1982874701;Sun May 31 12:04:16 PDT 2009;NO_QUERY;sarahkrueger;@libraqueen78: Uber Twilight dorks unite!! 
4;2047050963;Fri Jun 05 13:04:41 PDT 2009;NO_QUERY;definitearticle;@perilous We'll get audited. My treat 
0;2259033785;Sat Jun 20 16:54:34 PDT 2009;NO_QUERY;Nan0uche;@Ristourne Petit ingrat ! Lol just kidding, good night, I still work on my Geography  Mouak
4;1882407506;Fri May 22 06:49:03 PDT 2009;NO_QUERY;nikkiemmans;@redridersmusic 1st time seeing u guys live.... One word AWESOME!! This is def love haha 
4;1980656719;Sun May 31 07:20:08 PDT 2009;NO_QUERY;kshinoda;#chesterday Doente 
0;2039806671;Thu Jun 04 22:51:22 PDT 2009;NO_QUERY;DreamnetFaith69;@alexdemarco That sucks girl!  I danced for a guy who paid me with a fake $100 bill and then took change from me... so I really lost 
0;2179238624;Mon Jun 15 08:50:04 PDT 2009;NO_QUERY;naddiatd;first day of school and I'm already sick of it... damn it! I sat in those booooring rooms until 5pm!!! I'm so tired but can't sleep 
4;2056806153;Sat Jun 06 11:49:47 PDT 2009;NO_QUERY;natahbee;@whatsupwally hahahaha I know!! Goood timesss  what are you doing tonight?!
4;2183870289;Mon Jun 15 15:05:52 PDT 2009;NO_QUERY;jillianriscoe;i&lt
0;1753947797;Sun May 10 04:15:54 PDT 2009;NO_QUERY;RohanM;@povman poor fish  i dont know 
0;1553702241;Sat Apr 18 14:58:59 PDT 2009;NO_QUERY;ebonistephae;@stallanddean maybe next time... 
4;1693914517;Mon May 04 00:16:50 PDT 2009;NO_QUERY;jenniferawwr;@jasonjoo BWAHAHAH OH I DIDNT KNOW IT WAS MEL SORRAY  &quot
4;2187113082;Mon Jun 15 19:48:32 PDT 2009;NO_QUERY;shellykramer;@secretagentmama No, but I wish I was ... esp since you're gonna be there, tootsie   #typeamomconf
4;1754377384;Sun May 10 06:03:27 PDT 2009;NO_QUERY;JBerry47;@RealBlackWidow 
0;2207624797;Wed Jun 17 08:10:31 PDT 2009;NO_QUERY;tracicavendish;using my glasses (because I have to) in order to check fb from my phone... Im getting old. 
4;2175066308;Mon Jun 15 00:00:15 PDT 2009;NO_QUERY;wonderpetunia;nothing productive done today. hoho. lazy bum-ass me 
0;2044956317;Fri Jun 05 10:02:14 PDT 2009;NO_QUERY;CharrierN;@lariece i know  its been rough. When yall comin to visit
0;2051769021;Fri Jun 05 22:45:52 PDT 2009;NO_QUERY;LaurenBenda;bed,flight home tomorrow  ugh.i love this place.don't takemee homee!
0;2247595924;Fri Jun 19 19:20:04 PDT 2009;NO_QUERY;Kobes_MissTress;Guess I will go get me some yogurt.. Sighh.. Being lonely is the WORST! 
0;2205209848;Wed Jun 17 04:13:21 PDT 2009;NO_QUERY;lee_jordan;@editorialgirl No, I'm not allowed any form of noise cancelling  It's very odd I took a break in a quiet place and the phones are quieter!
0;2068135278;Sun Jun 07 13:33:34 PDT 2009;NO_QUERY;Megzakarockstar;im excited :o for this month but at the same time im sad  . there is so much that is gonna happen. and its the last month with lizzie.
4;1971097555;Sat May 30 06:12:22 PDT 2009;NO_QUERY;whoisdjspecialk;@nathan71 A wins a win darling. 
4;2184182294;Mon Jun 15 15:32:19 PDT 2009;NO_QUERY;BonnieBrown;@timtfj It is in fact a kind of bean And thanks for the spelling tip!  I'm laughing again.
0;1558314997;Sun Apr 19 07:59:32 PDT 2009;NO_QUERY;durrtyblonde8;At work from 9-4 
0;1977420224;Sat May 30 20:56:42 PDT 2009;NO_QUERY;MelissaEratose;@georgevalencia oh man right?? I had no idea what I was signing up for when I saw that movie. So sad. 
4;1573004770;Mon Apr 20 23:20:49 PDT 2009;NO_QUERY;pongpopopongy;wants to get a haircut! 
0;1554012082;Sat Apr 18 15:49:39 PDT 2009;NO_QUERY;ninermac;Lots of hurt trees in our yard from the 14 or so inches of wet snow. 
0;2064653712;Sun Jun 07 06:50:28 PDT 2009;NO_QUERY;laura_24;@JessMcFlyxxx lol i know last one he is eva gunna be in  not fair i love him! he is gorgouse :'( xxx
4;1694747469;Mon May 04 03:58:16 PDT 2009;NO_QUERY;YatPundit;@nsingman haha!  yes, there's a lot to be said for nekkid religion 
0;1992474379;Mon Jun 01 08:48:46 PDT 2009;NO_QUERY;amandatumulty;My best friends' dad is in the hospital... No good. Not a good day. 
0;1980307277;Sun May 31 06:21:18 PDT 2009;NO_QUERY;xloveisonitsway;@leahjbfan damnn! I mosses that!! What was it about?! 
4;1565688306;Mon Apr 20 07:20:09 PDT 2009;NO_QUERY;cybersweetie7;does not wanna go to class this morning, but is in a very good mood thanks to last night's party 
0;1978273828;Sat May 30 22:53:32 PDT 2009;NO_QUERY;theberaca;@pancheezeits i went to tj today but i didn't drive  i can kinda drive freeway. we'll see if i'll let u take da wheel. we can go buy coffe
4;1676130593;Fri May 01 21:10:43 PDT 2009;NO_QUERY;shani_boo;just got home.. bout to watch a movie. NO work tomorrow 
0;2222017319;Thu Jun 18 06:22:12 PDT 2009;NO_QUERY;krishnaw;am sad i want to go to skool   but am going to cheercamp
4;2179701477;Mon Jun 15 09:27:54 PDT 2009;NO_QUERY;ema_tennis;RISE AND SHIINE!  ,, science exaam 12:30pm... 23 daays until idol!
0;1978010173;Sat May 30 22:13:13 PDT 2009;NO_QUERY;randi_sue_;watchin some thing about chris farley..that guy was pretty funny. too bad he had to die 
4;2031450750;Thu Jun 04 09:50:13 PDT 2009;NO_QUERY;katiemiddleton;@janejardine hopefully my dad has paid in junes money. :S loveee. I will bring cookies and we will have that if all else fails.  love x x
4;1979308782;Sun May 31 02:29:43 PDT 2009;NO_QUERY;pjaramirez16;Cooking... May take a while... 
4;1679110323;Sat May 02 08:33:33 PDT 2009;NO_QUERY;SpyLaura;@supermac18 - well your videos are funny and awesome so i think you should  by the way big fan I thought the swine flu video was hilarious
0;2175120956;Mon Jun 15 00:08:18 PDT 2009;NO_QUERY;Jessmusiclover;i dont feel well  but on the bright side i did make a 4 layer cake yesterday with butter cream middle i wounder if it taste nice?
0;1994334640;Mon Jun 01 11:46:34 PDT 2009;NO_QUERY;delaneygates;@decor8 Most certainly.  So sorry for your loss.  
4;2051827115;Fri Jun 05 22:54:36 PDT 2009;NO_QUERY;hairycow;@kelvinkoh wow! You should have got a picture 
0;1881724390;Fri May 22 05:24:30 PDT 2009;NO_QUERY;tishylicious;I wanna watch Gossip Girl season 2's finale badly. 
0;2001855971;Tue Jun 02 02:18:34 PDT 2009;NO_QUERY;Naz_min;Just Not Mine To Have I Guess 
0;2051319081;Fri Jun 05 21:38:39 PDT 2009;NO_QUERY;tphillips31;@Showbster i miss my schoberr 
4;2187484738;Mon Jun 15 20:21:01 PDT 2009;NO_QUERY;raynorgan;@cl0udi3 I've got it.  Thanks.
0;1979056138;Sun May 31 01:27:42 PDT 2009;NO_QUERY;ehog;@aortiz1989 The hard drive failed 
0;2263562429;Sun Jun 21 01:09:26 PDT 2009;NO_QUERY;JenniferSmithCo;@stpie Heyzels, it's going OK but so stressed. Front room looks like a bombsite cos no time for dishes/cleaning. Now no beer  U?
0;2192760911;Tue Jun 16 07:30:41 PDT 2009;NO_QUERY;donworld;Sharepoint = Listen  &lt
0;2230327122;Thu Jun 18 16:57:34 PDT 2009;NO_QUERY;lizhaag;Last day of the first class I ever taught 
0;2260501350;Sat Jun 20 19:19:12 PDT 2009;NO_QUERY;ChelseyJade92;@jupiterrjd I kno 
4;1972082998;Sat May 30 08:31:27 PDT 2009;NO_QUERY;TallulahINO;@ameliaroses 21 weeks now.  you could see the face properly now, so cute xoxo
4;2001647399;Tue Jun 02 01:35:14 PDT 2009;NO_QUERY;FlyteUK;Got into the finals of the Imagine Cup... Cairo, here I come 
4;2046869628;Fri Jun 05 12:48:45 PDT 2009;NO_QUERY;Collabr8tr;@fyrelight  How do we get nominated?  Do we need to work in Waterloo?  Know people at RIM?  Have  an IBM rep help us?  Agree to be a ref? 
4;1827601773;Sun May 17 11:03:19 PDT 2009;NO_QUERY;whatdoyoudo;@Caroline_S Good for you  And I will become a millionaire within the next week. Oh... is that not how it works?
0;1971854232;Sat May 30 08:02:33 PDT 2009;NO_QUERY;bayyy2494;@grayceeemae yeah! i have bronchitis from stressing from exams and staying up late talking to austin and stuyding and i'm dehydrated! 
4;1989162654;Mon Jun 01 00:33:21 PDT 2009;NO_QUERY;birdynumnumz;@zaibatsu my sentiments for what it's worth 
0;1759616325;Sun May 10 19:36:23 PDT 2009;NO_QUERY;xillicitxliesx;@rainyxdayz Lmao she's offline, and I wanted to talk to her  She's such a poseur it's not even funny. Some people are actually like that
0;2049318374;Fri Jun 05 16:40:21 PDT 2009;NO_QUERY;writerboyontour;Saturday morning and I woke up even earlier than normal for work: I need coffe to put my face back together again: its saggy right now 
0;1793583672;Thu May 14 03:15:01 PDT 2009;NO_QUERY;heartbeaaat;@DavidArchie but i already know who got out. 
4;2185782189;Mon Jun 15 17:53:53 PDT 2009;NO_QUERY;nkotb2am;@assenavdew HAVE LOTS AND LOTS OF FUN..DON'T BE SHY EITHER 
4;2044451062;Fri Jun 05 09:22:38 PDT 2009;NO_QUERY;TMRNativeDancer;Totally grateful to my friend Andrea 
4;2058586707;Sat Jun 06 15:14:03 PDT 2009;NO_QUERY;teamhypemuscle;teamhypemuscle Check out www.HypeMuscle.com become a member and find  out what the HYPE is all about.     
4;2050994295;Fri Jun 05 19:40:08 PDT 2009;NO_QUERY;looneypyrodude;I've only got 20 more minutes  I is exciteeedddd. I work at 7am tomorrow- Woot woot!  ~&gt
4;1692990807;Sun May 03 21:16:46 PDT 2009;NO_QUERY;Anaaa_LC;What you do now, makes you who you are later.  &lt
4;1978000144;Sat May 30 22:11:44 PDT 2009;NO_QUERY;blanca021;today i lived life and now i'm getting a spring makeover i'm so excited 
0;2255919855;Sat Jun 20 11:59:34 PDT 2009;NO_QUERY;hilaryjp;@Llubyloo Think was when it all went pear shaped 
0;1559804475;Sun Apr 19 12:05:23 PDT 2009;NO_QUERY;chrisassmar;I missed my call from my supergirl this morning!!! 
4;1963308866;Fri May 29 12:31:41 PDT 2009;NO_QUERY;jordynmallory;I rescued a baby kitten today... He's gray and his name is cougar 
4;2068966271;Sun Jun 07 15:01:28 PDT 2009;NO_QUERY;undomiel1;@serbanghita Cum adica l-ai primit cadou? 
0;2251080798;Sat Jun 20 02:22:34 PDT 2009;NO_QUERY;Katrinxi;@HoppyH good luck in round the Islland bet your doing awersome and having a great time  - feel like Ive lost a limb without my phone  X
0;2015506782;Wed Jun 03 04:50:44 PDT 2009;NO_QUERY;DrShagwell;@tiffyT I gotta get me a new boob tube 
4;2015858658;Wed Jun 03 05:40:24 PDT 2009;NO_QUERY;Mzpurrfection;@sirjayitis thanks 
0;2060174319;Sat Jun 06 18:24:10 PDT 2009;NO_QUERY;mollymaggs;Playing Sims 2, since I don't have Sims 3 yet.    Maybe I will get it for my birthday.
4;2047485774;Fri Jun 05 13:43:24 PDT 2009;NO_QUERY;IWouldSayCathal;@DeirdreFTW Sup ? Emma's in town ,, you shud Be 
4;1975955017;Sat May 30 16:15:59 PDT 2009;NO_QUERY;selainea;wonderful day! 
0;2044515547;Fri Jun 05 09:28:19 PDT 2009;NO_QUERY;nadinenazal;@milliemagsaysay My YM's not working. 
0;2264853619;Sun Jun 21 05:07:35 PDT 2009;NO_QUERY;RoseMole;Broke phone, but had bril night last night feel the effects now tho  !!!
0;2185137965;Mon Jun 15 16:56:35 PDT 2009;NO_QUERY;rubievixen;@liznesh So did we know that Metro Station was coming back in Dec cheapest tick $40  cause its a fucking Miley tour
0;2295894694;Tue Jun 23 08:30:37 PDT 2009;NO_QUERY;pwintphyushwe;what's wrog wid my laptop 
4;2060926069;Sat Jun 06 19:50:45 PDT 2009;NO_QUERY;CrunkyyD;Just got home. lONGGGG DAY. But fun  about to watch law and orderrr 
4;2053748657;Sat Jun 06 05:34:55 PDT 2009;NO_QUERY;CathPrdDaughter;@prolifejoan Thank you, I've had some great responses. One of them is a homeschooling product. 
0;2259128059;Sat Jun 20 17:03:44 PDT 2009;NO_QUERY;AlyYvonneG;omg i feel sooooooo sick right now!!  i have all day!
0;2047249497;Fri Jun 05 13:22:19 PDT 2009;NO_QUERY;anthonyedwardss;@xsavedgex Well! you dont have to answer butt!! why is there never meet and greets at your uk concerts  its depressing!
0;2259384700;Sat Jun 20 17:29:33 PDT 2009;NO_QUERY;paulmcalister;COME ON PEOPLE!! help me get my number of followers up..... 
4;1970114285;Sat May 30 02:30:46 PDT 2009;NO_QUERY;Paul_Millican;Home and loving last night's peace and quiet. Already got my tech set up again. @JKevolution Win confirmed. @dashworth Good luck, mate! 
4;1969127549;Fri May 29 23:06:11 PDT 2009;NO_QUERY;mousetail;I have pants with a Velcro instead of a zipper. Can't remember where I got this wonder... Or why 
4;2013843757;Tue Jun 02 23:43:57 PDT 2009;NO_QUERY;megan_andafer;waiting, wishing, hoping... awhhh, in the end, I think it's all just fine already.   Blowing the smoke from my fast and enjoying the view.
0;1983215139;Sun May 31 12:43:40 PDT 2009;NO_QUERY;samjohnsonlolol;iphone broken again  back to the apple store i goooo
4;1978161761;Sat May 30 22:35:45 PDT 2009;NO_QUERY;Lesley_M;Bestest lil power walk ever~and its so cool and breezy~great night~~ 
4;2178347319;Mon Jun 15 07:34:05 PDT 2009;NO_QUERY;smilinggreenmom;@lildrummergie Our little boy's severe Eczema was greatly improved with Vidazorb probiotics- they R grt, our whole fam is on them now 
4;2071241091;Sun Jun 07 19:04:18 PDT 2009;NO_QUERY;mattfante;About to watch the producers with mitchell. He's never seen it. How sad. 
0;2253505736;Sat Jun 20 08:16:59 PDT 2009;NO_QUERY;luotuohua;14 hours of rest and 2 coffees later...  not sleep for me yet
0;2244342956;Fri Jun 19 14:37:20 PDT 2009;NO_QUERY;dequimi;Stuck in traffic heading 2 baseball game 
4;2062422986;Sat Jun 06 23:11:21 PDT 2009;NO_QUERY;StormyyyLynn;Drove around all night  Fat cop followed us the whole time. Ahhhmayzin.
4;2055076030;Sat Jun 06 08:39:10 PDT 2009;NO_QUERY;Donniesgirl34;Wedding is over. Very sweet. But the bride was very nervous 
0;1558085002;Sun Apr 19 07:12:30 PDT 2009;NO_QUERY;Pecc;Science killed my unicorns  http://abstrusegoose.com/120 klikkentgess!
4;1999629442;Mon Jun 01 20:32:58 PDT 2009;NO_QUERY;bigeyedfishie;I wish I was there! But I'm glad we're all watching together, all over the country, at the same time 
4;1882267109;Fri May 22 06:33:22 PDT 2009;NO_QUERY;igormedeiros;Blue man group no Brasil? Eu vou (denovo) 
0;1968737930;Fri May 29 22:05:55 PDT 2009;NO_QUERY;henrys_mum;and back from the bbq, Coley had a blast! Brava light is yummers! too bad I had to drive, Coley wouldn't sleep over 
0;1971812579;Sat May 30 07:57:16 PDT 2009;NO_QUERY;StepintoLight;@jongosselin Yeah, I understand.. you &amp
0;1965981018;Fri May 29 16:54:08 PDT 2009;NO_QUERY;kaelahbee;i do indeed have tonsillitis. the only good thing: ive been advised to eat lots of ice cream. [but no solid foods  &amp
4;2191310150;Tue Jun 16 05:00:14 PDT 2009;NO_QUERY;EmilyKate_;Going out to meet @AyrMitch for lunch break now  And to buy a cake..
0;2325326841;Thu Jun 25 05:14:03 PDT 2009;NO_QUERY;irox1;My Mr Small disappeared.  - http://tweet.sg
4;1558190175;Sun Apr 19 07:34:35 PDT 2009;NO_QUERY;lina_luka;finally watching nick and norah's infinite playlist again. yay yay yay. and doing the laundry. 
0;2013966926;Wed Jun 03 00:04:40 PDT 2009;NO_QUERY;jbs1987;My little kitten passed away this morning. Today has been horrible  http://twitpic.com/6ipk6
0;2325157769;Thu Jun 25 04:53:33 PDT 2009;NO_QUERY;rhondi;@aVrGeJoe well celeb or real person, I feel sorry for them either way! 
0;1965669791;Fri May 29 16:19:51 PDT 2009;NO_QUERY;KnightRid;This GAR keeps going out - 3rd relight 
4;1687014395;Sun May 03 07:30:32 PDT 2009;NO_QUERY;m1zz;@MsConfident lol nah I left twitter land for a few but I'm back now  I miss my chatheads..how are u?
0;1932761389;Tue May 26 22:09:35 PDT 2009;NO_QUERY;mediaphyter;@justinjwilliams I was not and I am not there tmrw. 
0;2210614528;Wed Jun 17 11:48:14 PDT 2009;NO_QUERY;spurrdy;@Cupcakee89 hecks yeah I want to go, but then I'm not sure, cause I don't want to have a sunburn for the wedding 
0;1978167127;Sat May 30 22:36:35 PDT 2009;NO_QUERY;nydia_nicole;Is it corny to cry over wall-e....cuz I did  lol
4;2006619928;Tue Jun 02 11:26:08 PDT 2009;NO_QUERY;minette95;@Its_Aitana thank you! 
4;2058996807;Sat Jun 06 16:02:32 PDT 2009;NO_QUERY;Rosalinex5;@miraclebabe1 ugh...I hate disco...LOL   
4;1962243560;Fri May 29 10:44:47 PDT 2009;NO_QUERY;PennDragonArt;@MisterNoodle  Enjoy the Tweetup  my oldest son is coming home, so it is a great weekend for me  have fun tonight  Amy
4;1980043458;Sun May 31 05:29:09 PDT 2009;NO_QUERY;what_bugs_u;@mmj86 why limit your story to 140 chr. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress 
0;1988938054;Sun May 31 23:49:48 PDT 2009;NO_QUERY;mthgmz;I'm not able to go to sleep...  
0;2251143347;Sat Jun 20 02:34:14 PDT 2009;NO_QUERY;AleCherry;omg FU insomnia  my window's open and I can listen birds singing  me needs to sleep!
0;1823832817;Sat May 16 23:07:51 PDT 2009;NO_QUERY;haliesaur;effff my life. my camera deleted a bunch of stuff from tonight 
4;1978745578;Sun May 31 00:19:35 PDT 2009;NO_QUERY;danishk;my cousin joind twitter almost 8 mnths after me..n d rate shes gaining followers she'd surpass me pretty soon  being a she really helps 
0;2182675799;Mon Jun 15 13:29:15 PDT 2009;NO_QUERY;yuenmichelle;@whoelsecanitbe and besides I can't change it anymore. @robinleung will unfollow me 
4;2051354094;Fri Jun 05 21:46:13 PDT 2009;NO_QUERY;steframos;@ DavidArchie hi david! How was your day? 
0;2039701260;Thu Jun 04 22:35:25 PDT 2009;NO_QUERY;In_The_AIRyn;Just lost in BeerPong   MovingOn 2 KingCup....AwwlwwlllRiitteee.
4;2190949191;Tue Jun 16 04:09:13 PDT 2009;NO_QUERY;Pitxi;OOohOOh! My nephew is borning!!! I mean.. my bro and wife are in the hospital waiting for him to born  YAY!! 
4;1467990285;Mon Apr 06 23:08:53 PDT 2009;NO_QUERY;pleasefindthis;@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) 
0;2192276205;Tue Jun 16 06:47:20 PDT 2009;NO_QUERY;pearl625;@Jenyfur  Hope so!!! i wish i could get my big-gulp size coffee but i don't think i'll have time 
0;2185318073;Mon Jun 15 17:12:11 PDT 2009;NO_QUERY;randomemmalieee;Ugh. i am so faaat! ugggh.  
0;2069256735;Sun Jun 07 15:32:45 PDT 2009;NO_QUERY;nadiadesratri;huah, interview 
4;1972132168;Sat May 30 08:37:31 PDT 2009;NO_QUERY;matto;@germanny Happy Birthday! I'm not Adidas, but... 
4;2179752300;Mon Jun 15 09:32:04 PDT 2009;NO_QUERY;kebbiekow;Chasing clouds and sunsets in Big Sur 
0;2062170059;Sat Jun 06 22:30:38 PDT 2009;NO_QUERY;angelcomesabove;i promise to never drive fast again. 
4;2049614376;Fri Jun 05 17:11:21 PDT 2009;NO_QUERY;klaaau_u;@Lary_aku Acho que ĂÂ© ĂÂ s 22:00. acho! 
4;1986400008;Sun May 31 18:47:06 PDT 2009;NO_QUERY;ThomasHensel;@BUTTERFLYWHEEL ah ur too sweet to me Monica, thanks 
0;2233750515;Thu Jun 18 21:50:30 PDT 2009;NO_QUERY;Wiltssy;Ash dnt cry 
4;1753566298;Sun May 10 02:16:57 PDT 2009;NO_QUERY;comeonecomeall;Eating a dillybar from DQ! Yuuum 
0;1989504860;Mon Jun 01 01:47:32 PDT 2009;NO_QUERY;npwrites;i wasn't fully asleep and now it started to thunder and lightning - this might take awhile, 
